"timestamp","date","day","hr","location","price","last4ccnum","wkday","loyaltynum","ccard","cardtype","VehID","Department"
2014-01-08 07:59:00,2014-01-08,8,7,"Coffee Cameleon",15.71,"2142","Wednesday","L9637","2142","both","25","Engineering"
2014-01-08 13:41:00,2014-01-08,8,13,"Katerina Cafe",26.45,"2142","Wednesday","L9637","2142","both","25","Engineering"
2014-01-08 20:27:00,2014-01-08,8,20,"Katerina Cafe",33.31,"2142","Wednesday","L9637","2142","both","25","Engineering"
2014-01-09 08:03:00,2014-01-09,9,8,"Coffee Cameleon",16.13,"2142","Thursday","L9637","2142","both","25","Engineering"
2014-01-09 13:53:00,2014-01-09,9,13,"Hippokampos",16.65,"2142","Thursday",NA,"2142","credit","25","Engineering"
2014-01-10 08:11:00,2014-01-10,10,8,"Coffee Cameleon",13.25,"2142","Friday",NA,"2142","credit","25","Engineering"
2014-01-10 13:47:00,2014-01-10,10,13,"Katerina Cafe",24.33,"2142","Friday","L9637","2142","both","25","Engineering"
2014-01-11 14:17:00,2014-01-11,11,14,"Katerina Cafe",26.02,"2142","Saturday","L9637","2142","both","25","Engineering"
2014-01-11 19:31:00,2014-01-11,11,19,"Katerina Cafe",33.18,"2142","Saturday","L9637","2142","both","25","Engineering"
2014-01-12 13:25:00,2014-01-12,12,13,"Hippokampos",12.55,"2142","Sunday","L9637","2142","both","25","Engineering"
2014-01-12 15:49:00,2014-01-12,12,15,"Albert Clothing",195.81,"2142","Sunday","L9637","2142","both","25","Engineering"
2014-01-12 20:13:00,2014-01-12,12,20,"Katerina Cafe",39.55,"2142","Sunday",NA,"2142","credit","25","Engineering"
2014-01-13 08:12:00,2014-01-13,13,8,"Coffee Cameleon",17.76,"2142","Monday","L9637","2142","both","25","Engineering"
2014-01-13 13:39:00,2014-01-13,13,13,"Guy Gyros",37.37,"2142","Monday","L9637","2142","both","25","Engineering"
2014-01-13 20:24:00,2014-01-13,13,20,"Katerina Cafe",35.7,"2142","Monday","L9637","2142","both","25","Engineering"
2014-01-14 07:56:00,2014-01-14,14,7,"Coffee Cameleon",7.84,"2142","Tuesday","L9637","2142","both","25","Engineering"
2014-01-14 13:32:00,2014-01-14,14,13,"Gelatogalore",32.82,"2142","Tuesday",NA,"2142","credit","25","Engineering"
2014-01-15 07:45:00,2014-01-15,15,7,"Coffee Cameleon",19.93,"2142","Wednesday","L9637","2142","both","25","Engineering"
2014-01-15 13:44:00,2014-01-15,15,13,"Guy Gyros",15.89,"2142","Wednesday","L9637","2142","both","25","Engineering"
2014-01-15 20:00:00,2014-01-15,15,20,"Katerina Cafe",29.84,"2142","Wednesday",NA,"2142","credit","25","Engineering"
2014-01-16 13:45:00,2014-01-16,16,13,"Ouzeri Elian",18.27,"2142","Thursday",NA,"2142","credit","25","Engineering"
2014-01-16 20:36:00,2014-01-16,16,20,"Katerina Cafe",19.44,"2142","Thursday","L9637","2142","both","25","Engineering"
2014-01-17 13:41:00,2014-01-17,17,13,"Abila Zacharo",14.51,"2142","Friday","L9637","2142","both","25","Engineering"
2014-01-17 20:58:00,2014-01-17,17,20,"Katerina Cafe",38.21,"2142","Friday","L9637","2142","both","25","Engineering"
2014-01-19 13:33:00,2014-01-19,19,13,"Hippokampos",64.37,"2142","Sunday",NA,"2142","credit","25","Engineering"
2014-01-19 15:39:00,2014-01-19,19,15,"Albert Clothing",274.66,"2142","Sunday","L9637","2142","both","25","Engineering"
2014-01-19 19:56:00,2014-01-19,19,19,"Shoppers Delight",30.39,"2142","Sunday","L9637","2142","both","25","Engineering"
NA,2014-01-17,17,NA,"Coffee Cameleon",14.57,NA,"Friday","L9637","2142","loyalty","25","Engineering"
2014-01-07 14:16:00,2014-01-07,7,14,"Abila Scrapyard",2149.28,"2276","Tuesday","L3317","2276","both","106","Facilities"
2014-01-07 15:03:00,2014-01-07,7,15,"Stewart and Sons",962.2,"2276","Tuesday",NA,"2276","credit","106","Facilities"
2014-01-07 16:24:00,2014-01-07,7,16,"Nationwide Refinery",889.58,"2276","Tuesday","L3317","2276","both","106","Facilities"
2014-01-09 13:18:00,2014-01-09,9,13,"Abila Airport",4792.5,"2276","Thursday","L3317","2276","both","106","Facilities"
2014-01-09 14:12:00,2014-01-09,9,14,"Abila Scrapyard",1158.36,"2276","Thursday","L3317","2276","both","106","Facilities"
2014-01-09 15:00:00,2014-01-09,9,15,"Stewart and Sons",918.6,"2276","Thursday","L3317","2276","both","106","Facilities"
2014-01-09 16:27:00,2014-01-09,9,16,"Nationwide Refinery",1322.5,"2276","Thursday","L3317","2276","both","106","Facilities"
2014-01-14 13:06:00,2014-01-14,14,13,"Abila Airport",3379.21,"2276","Tuesday",NA,"2276","credit","106","Facilities"
2014-01-14 14:13:00,2014-01-14,14,14,"Abila Scrapyard",4277.4,"2276","Tuesday","L3317","2276","both","106","Facilities"
2014-01-14 16:28:00,2014-01-14,14,16,"Nationwide Refinery",4429.76,"2276","Tuesday","L3317","2276","both","106","Facilities"
2014-01-16 13:22:00,2014-01-16,16,13,"Abila Airport",3138.98,"2276","Thursday","L3317","2276","both","106","Facilities"
2014-01-16 16:56:00,2014-01-16,16,16,"Abila Scrapyard",1897.05,"2276","Thursday","L3317","2276","both","106","Facilities"
NA,2014-01-07,7,NA,"Abila Airport",1641.96,NA,"Tuesday","L3317","2276","loyalty","106","Facilities"
NA,2014-01-14,14,NA,"Abila Airport",3339.21,NA,"Tuesday","L3317","2276","loyalty","106","Facilities"
2014-01-06 08:14:00,2014-01-06,6,8,"Coffee Cameleon",3.2,"2418","Monday",NA,"2418","credit",NA,NA
2014-01-06 13:18:00,2014-01-06,6,13,"Abila Zacharo",106.93,"2418","Monday",NA,"2418","credit",NA,NA
2014-01-06 20:19:00,2014-01-06,6,20,"Katerina Cafe",21.66,"2418","Monday",NA,"2418","credit",NA,NA
2014-01-07 08:01:00,2014-01-07,7,8,"Coffee Cameleon",52.44,"2418","Tuesday",NA,"2418","credit",NA,NA
2014-01-07 13:44:00,2014-01-07,7,13,"Abila Zacharo",32.4,"2418","Tuesday","L9018","2418","both",NA,NA
2014-01-08 08:22:00,2014-01-08,8,8,"Coffee Cameleon",16.17,"2418","Wednesday","L9018","2418","both",NA,NA
2014-01-08 13:47:00,2014-01-08,8,13,"Gelatogalore",22.27,"2418","Wednesday","L9018","2418","both",NA,NA
2014-01-08 20:07:00,2014-01-08,8,20,"Frydos Autosupply",214.07,"2418","Wednesday","L9018","2418","both",NA,NA
2014-01-09 13:29:00,2014-01-09,9,13,"Hippokampos",27.47,"2418","Thursday","L9018","2418","both",NA,NA
2014-01-09 20:38:00,2014-01-09,9,20,"Katerina Cafe",30.69,"2418","Thursday",NA,"2418","credit",NA,NA
2014-01-10 07:54:00,2014-01-10,10,7,"Coffee Cameleon",9.69,"2418","Friday","L9018","2418","both",NA,NA
2014-01-10 13:38:00,2014-01-10,10,13,"Katerina Cafe",21.22,"2418","Friday","L9018","2418","both",NA,NA
2014-01-11 13:23:00,2014-01-11,11,13,"Katerina Cafe",45.21,"2418","Saturday","L9018","2418","both",NA,NA
2014-01-11 15:20:00,2014-01-11,11,15,"Shoppers Delight",238.52,"2418","Saturday","L9018","2418","both",NA,NA
2014-01-11 20:24:00,2014-01-11,11,20,"Katerina Cafe",94.68,"2418","Saturday","L9018","2418","both",NA,NA
2014-01-13 07:55:00,2014-01-13,13,7,"Coffee Cameleon",17.49,"2418","Monday","L9018","2418","both",NA,NA
2014-01-13 13:23:00,2014-01-13,13,13,"Katerina Cafe",38.98,"2418","Monday","L9018","2418","both",NA,NA
2014-01-13 21:11:00,2014-01-13,13,21,"Frydos Autosupply",202.05,"2418","Monday","L9018","2418","both",NA,NA
2014-01-14 07:52:00,2014-01-14,14,7,"Coffee Cameleon",11.67,"2418","Tuesday","L9018","2418","both",NA,NA
2014-01-15 08:05:00,2014-01-15,15,8,"Coffee Cameleon",56.31,"2418","Wednesday",NA,"2418","credit",NA,NA
2014-01-15 13:17:00,2014-01-15,15,13,"Katerina Cafe",88.56,"2418","Wednesday",NA,"2418","credit",NA,NA
2014-01-15 20:29:00,2014-01-15,15,20,"Katerina Cafe",29.66,"2418","Wednesday","L9018","2418","both",NA,NA
2014-01-16 08:03:00,2014-01-16,16,8,"Coffee Cameleon",63.14,"2418","Thursday",NA,"2418","credit",NA,NA
2014-01-16 14:00:00,2014-01-16,16,14,"Ouzeri Elian",8.52,"2418","Thursday","L9018","2418","both",NA,NA
2014-01-16 20:25:00,2014-01-16,16,20,"Katerina Cafe",35.43,"2418","Thursday","L9018","2418","both",NA,NA
2014-01-17 08:07:00,2014-01-17,17,8,"Coffee Cameleon",7.49,"2418","Friday","L9018","2418","both",NA,NA
2014-01-17 13:16:00,2014-01-17,17,13,"Hippokampos",38.21,"2418","Friday","L9018","2418","both",NA,NA
2014-01-18 19:56:00,2014-01-18,18,19,"Katerina Cafe",32.68,"2418","Saturday","L9018","2418","both",NA,NA
NA,2014-01-06,6,NA,"Abila Zacharo",26.93,NA,"Monday","L9018","2418","loyalty",NA,NA
NA,2014-01-07,7,NA,"Coffee Cameleon",12.44,NA,"Tuesday","L9018","2418","loyalty",NA,NA
NA,2014-01-09,9,NA,"Coffee Cameleon",4.88,NA,"Thursday","L9018","2418","loyalty",NA,NA
NA,2014-01-15,15,NA,"Coffee Cameleon",16.31,NA,"Wednesday","L9018","2418","loyalty",NA,NA
NA,2014-01-16,16,NA,"Coffee Cameleon",3.14,NA,"Thursday","L9018","2418","loyalty",NA,NA
NA,2014-01-14,14,NA,"Katerina Cafe",11.26,NA,"Tuesday","L9018","2418","loyalty",NA,NA
NA,2014-01-15,15,NA,"Katerina Cafe",28.56,NA,"Wednesday","L9018","2418","loyalty",NA,NA
NA,2014-01-17,17,NA,"Katerina Cafe",21.16,NA,"Friday","L9018","2418","loyalty",NA,NA
2014-01-06 12:00:00,2014-01-06,6,12,"Jack Beans",18.1,"2463","Monday","L6886","2463","both","35","Executive"
2014-01-06 13:46:00,2014-01-06,6,13,"Guy Gyros",99.67,"2463","Monday",NA,"2463","credit","35","Executive"
2014-01-07 12:00:00,2014-01-07,7,12,"Jack Beans",69.84,"2463","Tuesday",NA,"2463","credit","35","Executive"
2014-01-07 13:35:00,2014-01-07,7,13,"Gelatogalore",8.98,"2463","Tuesday","L6886","2463","both","35","Executive"
2014-01-07 21:17:00,2014-01-07,7,21,"Hippokampos",37.88,"2463","Tuesday","L6886","2463","both","35","Executive"
2014-01-08 12:00:00,2014-01-08,8,12,"Jack Beans",31.25,"2463","Wednesday",NA,"2463","credit","35","Executive"
2014-01-08 13:23:00,2014-01-08,8,13,"Abila Zacharo",36.85,"2463","Wednesday","L6886","2463","both","35","Executive"
2014-01-08 21:32:00,2014-01-08,8,21,"Hippokampos",78.99,"2463","Wednesday",NA,"2463","credit","35","Executive"
2014-01-09 12:00:00,2014-01-09,9,12,"Jack Beans",37.43,"2463","Thursday",NA,"2463","credit","35","Executive"
2014-01-09 13:32:00,2014-01-09,9,13,"Abila Zacharo",8.6,"2463","Thursday","L6886","2463","both","35","Executive"
2014-01-09 20:41:00,2014-01-09,9,20,"Hippokampos",9.13,"2463","Thursday","L6886","2463","both","35","Executive"
2014-01-10 12:00:00,2014-01-10,10,12,"Jack Beans",8.22,"2463","Friday",NA,"2463","credit","35","Executive"
2014-01-10 13:40:00,2014-01-10,10,13,"Hippokampos",32.01,"2463","Friday","L6886","2463","both","35","Executive"
2014-01-10 22:21:00,2014-01-10,10,22,"Hippokampos",79.97,"2463","Friday",NA,"2463","credit","35","Executive"
2014-01-12 13:45:00,2014-01-12,12,13,"Desafio Golf Course",129.33,"2463","Sunday","L6886","2463","both","35","Executive"
2014-01-13 12:00:00,2014-01-13,13,12,"Jack Beans",17.52,"2463","Monday","L6886","2463","both","35","Executive"
2014-01-13 13:40:00,2014-01-13,13,13,"Guy Gyros",29.25,"2463","Monday","L6886","2463","both","35","Executive"
2014-01-13 20:35:00,2014-01-13,13,20,"Hippokampos",29.22,"2463","Monday","L6886","2463","both","35","Executive"
2014-01-14 13:33:00,2014-01-14,14,13,"Gelatogalore",39.17,"2463","Tuesday","L6886","2463","both","35","Executive"
2014-01-14 20:22:00,2014-01-14,14,20,"Hippokampos",9.55,"2463","Tuesday","L6886","2463","both","35","Executive"
2014-01-15 12:00:00,2014-01-15,15,12,"Jack Beans",19.54,"2463","Wednesday","L6886","2463","both","35","Executive"
2014-01-15 13:39:00,2014-01-15,15,13,"Gelatogalore",9.61,"2463","Wednesday","L6886","2463","both","35","Executive"
2014-01-16 12:00:00,2014-01-16,16,12,"Jack Beans",6.95,"2463","Thursday","L6886","2463","both","35","Executive"
2014-01-16 13:33:00,2014-01-16,16,13,"Gelatogalore",12.33,"2463","Thursday","L6886","2463","both","35","Executive"
2014-01-16 20:43:00,2014-01-16,16,20,"Hippokampos",27.74,"2463","Thursday",NA,"2463","credit","35","Executive"
2014-01-17 13:37:00,2014-01-17,17,13,"Kalami Kafenion",105.32,"2463","Friday",NA,"2463","credit","35","Executive"
2014-01-17 21:29:00,2014-01-17,17,21,"Hippokampos",38.19,"2463","Friday","L6886","2463","both","35","Executive"
2014-01-18 13:28:00,2014-01-18,18,13,"Kalami Kafenion",38.91,"2463","Saturday","L6886","2463","both","35","Executive"
2014-01-18 15:53:00,2014-01-18,18,15,"Frydos Autosupply",120.67,"2463","Saturday","L6886","2463","both","35","Executive"
2014-01-18 19:36:00,2014-01-18,18,19,"Hippokampos",53.21,"2463","Saturday","L6886","2463","both","35","Executive"
2014-01-19 15:15:00,2014-01-19,19,15,"Desafio Golf Course",110.02,"2463","Sunday","L6886","2463","both","35","Executive"
2014-01-19 19:56:00,2014-01-19,19,19,"Hippokampos",63.17,"2463","Sunday","L6886","2463","both","35","Executive"
NA,2014-01-15,15,NA,"General Grocer",83.11,NA,"Wednesday","L6886","2463","loyalty","35","Executive"
NA,2014-01-06,6,NA,"Guy Gyros",19.67,NA,"Monday","L6886","2463","loyalty","35","Executive"
NA,2014-01-08,8,NA,"Hippokampos",18.99,NA,"Wednesday","L6886","2463","loyalty","35","Executive"
NA,2014-01-10,10,NA,"Hippokampos",39.97,NA,"Friday","L6886","2463","loyalty","35","Executive"
NA,2014-01-07,7,NA,"Jack Beans",9.84,NA,"Tuesday","L6886","2463","loyalty","35","Executive"
NA,2014-01-08,8,NA,"Jack Beans",11.25,NA,"Wednesday","L6886","2463","loyalty","35","Executive"
NA,2014-01-09,9,NA,"Jack Beans",17.43,NA,"Thursday","L6886","2463","loyalty","35","Executive"
NA,2014-01-14,14,NA,"Jack Beans",18.08,NA,"Tuesday","L6886","2463","loyalty","35","Executive"
NA,2014-01-17,17,NA,"Kalami Kafenion",25.32,NA,"Friday","L6886","2463","loyalty","35","Executive"
2014-01-06 12:00:00,2014-01-06,6,12,"Brewed Awakenings",16.89,"2540","Monday","L5947","2540","both","7","Engineering"
2014-01-06 13:22:00,2014-01-06,6,13,"Ouzeri Elian",38.9,"2540","Monday","L5947","2540","both","7","Engineering"
2014-01-07 12:00:00,2014-01-07,7,12,"Brewed Awakenings",71.59,"2540","Tuesday",NA,"2540","credit","7","Engineering"
2014-01-07 21:03:00,2014-01-07,7,21,"Hippokampos",21.2,"2540","Tuesday","L5947","2540","both","7","Engineering"
2014-01-08 12:00:00,2014-01-08,8,12,"Brewed Awakenings",12.32,"2540","Wednesday","L5947","2540","both","7","Engineering"
2014-01-08 12:56:00,2014-01-08,8,12,"Chostus Hotel",107.51,"2540","Wednesday","L5947","2540","both","7","Engineering"
2014-01-08 19:28:00,2014-01-08,8,19,"Hippokampos",16.54,"2540","Wednesday","L5947","2540","both","7","Engineering"
2014-01-09 12:00:00,2014-01-09,9,12,"Brewed Awakenings",13.16,"2540","Thursday","L5947","2540","both","7","Engineering"
2014-01-09 13:23:00,2014-01-09,9,13,"Gelatogalore",56.74,"2540","Thursday",NA,"2540","credit","7","Engineering"
2014-01-09 20:05:00,2014-01-09,9,20,"Hippokampos",15.02,"2540","Thursday","L5947","2540","both","7","Engineering"
2014-01-10 12:00:00,2014-01-10,10,12,"Brewed Awakenings",6.17,"2540","Friday","L5947","2540","both","7","Engineering"
2014-01-10 13:11:00,2014-01-10,10,13,"Chostus Hotel",197.41,"2540","Friday",NA,"2540","credit","7","Engineering"
2014-01-11 13:33:00,2014-01-11,11,13,"Abila Zacharo",89.54,"2540","Saturday","L5947","2540","both","7","Engineering"
2014-01-11 19:40:00,2014-01-11,11,19,"Katerina Cafe",57.36,"2540","Saturday","L5947","2540","both","7","Engineering"
2014-01-12 13:52:00,2014-01-12,12,13,"Kalami Kafenion",54.36,"2540","Sunday",NA,"2540","credit","7","Engineering"
2014-01-12 20:15:00,2014-01-12,12,20,"Hippokampos",69.41,"2540","Sunday",NA,"2540","credit","7","Engineering"
2014-01-13 12:00:00,2014-01-13,13,12,"Brewed Awakenings",56.4,"2540","Monday",NA,"2540","credit","7","Engineering"
2014-01-13 13:33:00,2014-01-13,13,13,"Guy Gyros",27.49,"2540","Monday","L5947","2540","both","7","Engineering"
2014-01-14 12:00:00,2014-01-14,14,12,"Brewed Awakenings",8.3,"2540","Tuesday","L5947","2540","both","7","Engineering"
2014-01-14 13:17:00,2014-01-14,14,13,"Chostus Hotel",109.54,"2540","Tuesday","L5947","2540","both","7","Engineering"
2014-01-14 21:31:00,2014-01-14,14,21,"Hippokampos",22.13,"2540","Tuesday","L5947","2540","both","7","Engineering"
2014-01-15 12:00:00,2014-01-15,15,12,"Brewed Awakenings",91.62,"2540","Wednesday",NA,"2540","credit","7","Engineering"
2014-01-15 13:41:00,2014-01-15,15,13,"Hippokampos",82.61,"2540","Wednesday",NA,"2540","credit","7","Engineering"
2014-01-15 19:52:00,2014-01-15,15,19,"Frydos Autosupply",18.91,"2540","Wednesday","L5947","2540","both","7","Engineering"
2014-01-16 12:00:00,2014-01-16,16,12,"Brewed Awakenings",6.53,"2540","Thursday","L5947","2540","both","7","Engineering"
2014-01-16 13:30:00,2014-01-16,16,13,"Hippokampos",10.38,"2540","Thursday","L5947","2540","both","7","Engineering"
2014-01-17 12:00:00,2014-01-17,17,12,"Brewed Awakenings",88.69,"2540","Friday",NA,"2540","credit","7","Engineering"
2014-01-17 13:54:00,2014-01-17,17,13,"Chostus Hotel",159.62,"2540","Friday",NA,"2540","credit","7","Engineering"
2014-01-17 20:03:00,2014-01-17,17,20,"Hippokampos",8.92,"2540","Friday","L5947","2540","both","7","Engineering"
2014-01-18 13:05:00,2014-01-18,18,13,"Abila Zacharo",25.59,"2540","Saturday",NA,"2540","credit","7","Engineering"
2014-01-19 20:02:00,2014-01-19,19,20,"Albert Clothing",254.29,"2540","Sunday","L5947","2540","both","7","Engineering"
NA,2014-01-18,18,NA,"Abila Zacharo",73.25,NA,"Saturday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-07,7,NA,"Brewed Awakenings",11.59,NA,"Tuesday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-13,13,NA,"Brewed Awakenings",16.4,NA,"Monday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-15,15,NA,"Brewed Awakenings",11.62,NA,"Wednesday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-17,17,NA,"Brewed Awakenings",8.69,NA,"Friday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-17,17,NA,"Chostus Hotel",119.62,NA,"Friday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-09,9,NA,"Gelatogalore",16.74,NA,"Thursday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-07,7,NA,"Guy Gyros",34.09,NA,"Tuesday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-12,12,NA,"Hippokampos",29.41,NA,"Sunday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-15,15,NA,"Hippokampos",22.61,NA,"Wednesday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-12,12,NA,"Kalami Kafenion",26.04,NA,"Sunday","L5947","2540","loyalty","7","Engineering"
NA,2014-01-18,18,NA,"Roberts and Sons",239.65,NA,"Saturday","L5947","2540","loyalty","7","Engineering"
2014-01-06 07:54:00,2014-01-06,6,7,"Hallowed Grounds",32.93,"2681","Monday",NA,"2681","credit",NA,NA
2014-01-06 13:35:00,2014-01-06,6,13,"Hippokampos",36.54,"2681","Monday","L1107","2681","both",NA,NA
2014-01-07 08:01:00,2014-01-07,7,8,"Hallowed Grounds",68.42,"2681","Tuesday",NA,"2681","credit",NA,NA
2014-01-07 13:49:00,2014-01-07,7,13,"Gelatogalore",36.5,"2681","Tuesday","L1107","2681","both",NA,NA
2014-01-07 20:49:00,2014-01-07,7,20,"Ouzeri Elian",20.53,"2681","Tuesday","L1107","2681","both",NA,NA
2014-01-08 07:50:00,2014-01-08,8,7,"Hallowed Grounds",3.9,"2681","Wednesday","L1107","2681","both",NA,NA
2014-01-08 13:46:00,2014-01-08,8,13,"Abila Zacharo",28.25,"2681","Wednesday","L1107","2681","both",NA,NA
2014-01-09 08:15:00,2014-01-09,9,8,"Hallowed Grounds",15.33,"2681","Thursday","L1107","2681","both",NA,NA
2014-01-09 13:45:00,2014-01-09,9,13,"Gelatogalore",24.68,"2681","Thursday","L1107","2681","both",NA,NA
2014-01-09 21:13:00,2014-01-09,9,21,"Shoppers Delight",258.43,"2681","Thursday","L1107","2681","both",NA,NA
2014-01-10 07:46:00,2014-01-10,10,7,"Hallowed Grounds",17.63,"2681","Friday","L1107","2681","both",NA,NA
2014-01-10 13:46:00,2014-01-10,10,13,"Abila Zacharo",31.34,"2681","Friday","L1107","2681","both",NA,NA
2014-01-11 20:04:00,2014-01-11,11,20,"Ouzeri Elian",16.69,"2681","Saturday",NA,"2681","credit",NA,NA
2014-01-13 08:06:00,2014-01-13,13,8,"Hallowed Grounds",55.96,"2681","Monday",NA,"2681","credit",NA,NA
2014-01-13 14:01:00,2014-01-13,13,14,"Gelatogalore",117.17,"2681","Monday",NA,"2681","credit",NA,NA
2014-01-13 20:43:00,2014-01-13,13,20,"Ouzeri Elian",21.83,"2681","Monday","L1107","2681","both",NA,NA
2014-01-14 08:12:00,2014-01-14,14,8,"Hallowed Grounds",10.65,"2681","Tuesday","L1107","2681","both",NA,NA
2014-01-14 13:53:00,2014-01-14,14,13,"Ouzeri Elian",33.67,"2681","Tuesday","L1107","2681","both",NA,NA
2014-01-14 20:46:00,2014-01-14,14,20,"Ouzeri Elian",80.95,"2681","Tuesday",NA,"2681","credit",NA,NA
2014-01-15 08:13:00,2014-01-15,15,8,"Hallowed Grounds",14.39,"2681","Wednesday","L1107","2681","both",NA,NA
2014-01-15 13:59:00,2014-01-15,15,13,"Gelatogalore",42.36,"2681","Wednesday",NA,"2681","credit",NA,NA
2014-01-15 21:05:00,2014-01-15,15,21,"Ouzeri Elian",8.57,"2681","Wednesday","L1107","2681","both",NA,NA
